iso3,country,hdicode,anesthesiology,total_yearly,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1940,1939,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,hdi_2023
SWE,Sweden,Very High,8781,8771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,2,0,2,3,2,2,1,6,3,2,4,2,3,2,8,7,9,16,15,9,9,15,21,30,18,27,24,24,30,40,59,87,103,111,91,93,105,95,106,147,111,125,176,129,153,156,157,166,141,161,151,158,171,147,152,172,149,142,167,144,179,140,179,168,169,117,141,177,167,173,172,191,184,167,166,175,179,183,273,264,254,269,319,0.959
CHE,Switzerland,Very High,9413,9405,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,3,0,4,4,1,5,3,1,2,0,0,5,3,3,2,3,10,4,8,2,4,10,5,6,8,36,56,49,39,68,57,60,41,40,54,42,48,35,49,46,55,52,61,80,84,87,100,85,112,119,154,128,152,147,149,173,224,233,194,229,201,226,248,265,288,277,240,288,240,290,308,283,377,474,481,427,477,576,0.97
SYR,Syria,Medium,228,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,2,1,0,4,4,1,2,5,6,13,29,41,57,56,0.564
TWN,Taiwan,Very High,4985,4985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,1,2,1,3,2,6,2,1,6,5,8,4,3,16,15,13,17,23,43,38,50,75,82,92,93,92,98,111,128,145,173,174,162,161,139,155,167,155,160,166,151,131,146,154,149,164,244,281,225,264,283,0.934
TJK,Tajikistan,Medium,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0.691
TZA,Tanzania,Medium,227,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,4,0,1,2,1,1,1,0,2,0,0,1,1,2,0,1,0,1,0,0,1,0,0,3,0,0,1,0,1,1,0,3,1,2,5,1,3,5,8,8,8,13,14,16,32,21,30,27,0.555
THA,Thailand,High,2140,2136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,0,3,1,0,1,2,1,2,4,4,0,3,4,2,2,6,4,9,1,4,4,7,10,11,14,13,16,46,22,24,60,31,38,44,55,42,40,43,38,58,49,70,70,102,85,122,171,196,161,189,244,0.798
TLS,Timor-Leste,Medium,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0.634
TGO,Togo,Medium,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,4,3,3,0,0,0,1,4,4,0,3,3,0,2,3,2,4,2,2,0.571
TON,Tonga,High,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,2,0,0,0.769
TTO,Trinidad and Tobago,Very High,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,4,3,2,1,3,2,0,1,1,1,6,2,4,5,2,6,3,2,1,2,4,6,4,4,2,5,6,1,2,6,0.807
TUN,Tunisia,High,572,572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,3,1,3,6,2,3,1,9,5,4,9,6,13,7,11,18,10,20,12,14,16,13,6,19,27,21,18,14,31,33,50,90,70,0.746
TUR,Turkey,Very High,16936,17267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,2,7,2,2,5,9,4,2,0,2,4,1,7,2,3,3,8,11,40,45,70,70,79,75,99,138,116,175,149,186,314,472,504,546,534,476,477,446,559,535,611,673,701,746,702,591,528,670,762,890,969,962,993,1285,0.853
TKM,Turkmenistan,High,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.764
TUV,Tuvalu,Medium,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689
UGA,Uganda,Medium,233,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,2,0,0,0,1,1,2,4,1,4,2,4,6,4,5,13,9,14,12,17,10,14,17,24,27,23,0.582
UKR,Ukraine,High,1069,1057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5,10,6,7,30,17,13,19,15,8,8,7,5,9,7,6,2,5,4,3,3,1,1,4,2,0,1,1,0,3,1,5,1,3,2,5,1,2,1,4,5,9,9,11,21,99,95,106,109,135,119,109,0.779
ARE,United Arab Emirates,Very High,684,682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,3,6,1,2,5,3,1,2,3,5,4,3,3,9,5,7,6,9,4,14,8,14,18,24,20,21,25,33,44,66,56,74,93,85,0.94
GBR,United Kingdom,Very High,51113,51004,4,8,2,6,3,2,11,19,17,24,33,39,29,17,24,28,5,34,12,34,45,31,26,28,36,20,38,23,32,43,60,25,63,71,90,95,107,116,103,103,96,111,138,126,150,134,133,155,107,188,188,203,249,386,349,311,317,337,394,432,420,416,447,407,482,529,552,532,642,639,761,811,793,882,899,895,783,879,861,904,1102,1039,1060,1182,1047,1132,1250,1232,1171,1158,1125,1237,1128,1158,1103,1149,1064,1096,1081,1088,1398,1602,1579,1372,1382,1525,0.946
USA,United States of America,Very High,144765,144037,21,28,30,38,51,62,37,49,64,57,55,73,71,67,46,46,93,64,76,91,70,75,83,77,59,57,86,80,91,100,81,113,94,117,119,110,179,113,132,135,100,100,99,104,182,188,161,200,195,216,269,306,341,924,1164,1010,878,897,1010,1099,1108,1114,1097,1036,1015,1130,1119,1238,1387,1598,1825,1807,2011,2128,2145,2160,2359,2251,2229,2196,2046,1906,2240,2436,2618,2858,2961,2882,2877,3074,3237,3480,3599,3829,3691,3862,3803,4138,4464,4319,4968,5842,5653,5496,5963,6309,0.938
URY,Uruguay,Very High,156,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,1,0,2,3,0,0,1,0,0,2,0,0,0,2,0,0,0,1,1,0,1,3,0,0,3,0,2,9,0,0,3,1,4,3,4,3,4,1,3,2,3,4,4,9,8,15,16,9,10,11,0.862
UZB,Uzbekistan,High,107,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,1,7,3,0,2,2,0,2,1,1,0,0,0,1,3,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,4,8,4,7,11,18,16,0.74
VUT,Vanuatu,Medium,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0.621
VEN,Venezuela,High,246,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,6,3,2,3,5,6,5,4,4,2,1,0,2,2,0,2,0,4,3,2,1,2,3,4,6,3,5,5,6,7,8,4,8,5,3,11,7,4,8,3,8,9,7,7,2,8,8,11,3,5,2,6,7,0.709
VNM,Vietnam,High,315,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,2,0,0,1,1,2,2,0,2,0,3,1,1,3,1,0,1,4,7,15,13,41,46,38,49,72,0.766
YEM,Yemen,Low,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,3,1,1,1,2,2,1,1,0,1,1,3,0,1,0,5,2,11,10,5,10,0.47
ZMB,Zambia,Medium,91,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,1,1,2,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,2,1,1,0,0,2,2,4,1,5,2,9,9,6,9,6,6,7,0.595
ZWE,Zimbabwe,Medium,112,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,5,0,4,0,3,1,1,0,1,2,1,0,3,3,0,1,0,2,3,1,7,1,2,4,4,3,2,3,0,3,3,2,2,1,0,0,1,1,1,3,5,2,5,6,2,0,4,4,3,1,0.598
